"","name","Specialty_Code","hivpat","preppat","herpespat","syphpat","gonorpat","centdegree","centtrans","countIDconnections","cbetween","cclose","ceigen","lukeherpcount","lukehivcount","lukeprepcount","binaryPrep","AIDSVuCountyLevelHIVNewDiagnosesCases","ZIP","RuralUrbanFactor","X2013EstimatesMSM5YEAR","EVIDU","MARHOMO","HOMOSEX","plancount","prepcoverage","ruralsuburban"
"48517765","48517765","FM",0,0,7,0,0,6,0.9333333,0,0.2333333,3.13127e-09,3.01932e-05,0,0,0,0,1844,91801,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48527453","48527453","FP",0,0,6,0,0,11,0.5272727,0,29.74122,3.146731e-09,3.846994e-05,6,0,0,0,1844,90015,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48530913","48530913","FP",0,0,61,0,0,87,0.3905373,1,123143.5,1.636909e-08,0.005751018,61,0,0,0,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48534192","48534192","FP",0,0,32,0,0,9,0.2777778,0,63455.67,1.626001e-08,0.003843443,32,0,0,0,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48535935","48535935","FP",0,0,27,0,0,61,0.3229508,0,80613.92,1.640573e-08,0.004715207,27,0,0,0,1844,91345,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48535972","48535972","FP",0,2,28,0,0,72,0.4229264,0,14654.1,1.626005e-08,0.005049348,28,0,2,2,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48536970","48536970","FP",0,0,18,0,0,32,0.7802419,0,793.7847,1.636905e-08,0.00524298,18,0,0,0,1844,90805,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48537441","48537441","FP",0,3,20,0,0,101,0.3748515,0,135144.2,1.647955e-08,0.008148665,20,0,3,3,1844,90503,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48537897","48537897","FP",0,1,5,0,0,16,0.4333333,0,54469.86,1.644246e-08,0.003898704,5,0,1,1,1844,90026,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48538033","48538033","FP",0,0,19,0,0,28,0.515873,0,91938.43,1.635074e-08,0.004141935,19,0,0,0,1844,90731,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48538613","48538613","FP",1,0,127,0,0,132,0.2845246,0,374292.8,1.651675e-08,0.006286614,127,1,0,0,1844,91010,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48539424","48539424","FP",0,0,46,0,0,16,0.375,0,43202.67,1.631431e-08,0.003873122,46,0,0,0,1844,90260,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48539859","48539859","FP",0,0,16,0,0,12,0.5606061,0,438.8371,3.86943e-09,0.0001948224,16,0,0,0,1844,90007,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48540225","48540225","FP",12,32,12,0,0,32,0.5826613,1,8522.752,1.647943e-08,0.00429038,12,12,32,32,1844,90028,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48620172","48620172","FP",0,0,31,0,0,45,0.4525253,0,10118.63,1.638733e-08,0.004879517,31,0,0,0,198,91786,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"48624586","48624586","FM",0,0,10,0,0,8,0.6071429,0,4.25153,1.626e-08,0.003825982,1,0,0,0,1844,91767,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48655912","48655912","FP",0,0,7,0,0,1,0,0,0,4.705148e-10,2.762917e-07,7,0,0,0,1844,91303,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48656348","48656348","FP",0,0,6,0,0,10,0.5555556,0,38.78066,1.627808e-08,0.003945277,6,0,0,0,1844,90703,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48656564","48656564","FP",0,0,1,0,0,39,0.634278,1,1527.491,1.62781e-08,0.004545611,1,0,0,0,1844,90806,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48658773","48658773","FP",0,0,12,0,0,26,0.2369231,0,133428.3,1.635075e-08,0.004101273,12,0,0,0,1844,90710,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48670836","48670836","FP",0,0,4,0,0,22,0.2813853,0,98215.45,2.239634e-08,0.00485058,4,0,0,0,198,91786,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"48672499","48672499","FP",4,1,67,0,0,33,0.3390152,1,45430.18,1.636901e-08,0.004319419,67,4,1,1,1844,90028,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48676210","48676210","FP",0,0,5,0,0,15,0.4857143,0,52677.59,1.626001e-08,0.003868237,5,0,0,0,1844,91306,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48676727","48676727","FP",0,2,31,0,0,20,0.3894737,0,509.927,3.286422e-09,0.0001241994,31,0,2,2,1844,91340,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48677648","48677648","FP",0,0,10,0,0,18,0.379085,0,757.1728,3.580213e-09,0.000275572,6,0,0,0,1844,91306,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48681252","48681252","FP",1,1,18,0,0,27,0.5441595,0,8117.622,1.627811e-08,0.004188714,18,1,1,1,1844,91790,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48689808","48689808","FP",0,0,8,0,0,10,0.4444444,0,117.6093,3.102112e-09,4.963888e-05,8,0,0,0,1844,91722,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48690296","48690296","FP",0,0,48,0,0,84,0.3881239,1,74615.56,1.647956e-08,0.008142662,48,0,0,0,1844,90048,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48694365","48694365","IM",1,2,33,0,0,36,0.5603175,0,46.42822,1.626002e-08,0.004351517,0,0,0,0,1844,90048,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48705058","48705058","FP",0,2,22,1,0,17,0.3455882,0,88088.71,1.642403e-08,0.003878819,0,0,0,0,1844,90028,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48723948","48723948","FP",0,0,9,0,0,4,0.5,0,419.6064,3.252879e-09,4.490342e-05,9,0,0,0,1844,91340,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48724208","48724208","FP",1,0,3,0,0,16,0.4666667,0,63267.4,1.626003e-08,0.003909874,3,1,0,0,1844,90016,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48724270","48724270","FP",0,0,22,0,0,66,0.3762238,2,3953.475,1.633255e-08,0.005064288,22,0,0,0,1844,90815,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48729605","48729605","FP",0,0,1,0,0,12,0.2727273,0,1587.084,3.129263e-09,1.830089e-05,1,0,0,0,1844,90059,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48730924","48730924","FP",0,0,13,0,0,43,0.3887043,0,59695.84,1.631437e-08,0.004327563,13,0,0,0,1844,90022,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48732375","48732375","FP",0,0,11,0,0,24,0.557971,0,44.13254,0.001795332,0.5424566,11,0,0,0,1844,90027,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48732710","48732710","FP",4,115,3,0,0,10,0.4444444,2,61.60902,1.62781e-08,0.003909874,2,2,103,103,1844,90813,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48733978","48733978","FP",0,0,32,0,0,59,0.2618352,1,208942.8,1.636906e-08,0.004635387,32,0,0,0,1844,90660,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48754569","48754569","FP",1,0,2,0,0,8,0.6428571,0,30893.06,1.626001e-08,0.003856286,2,1,0,0,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48754932","48754932","FP",0,0,44,0,0,55,0.4397306,2,128175.3,1.629621e-08,0.004681655,44,0,0,0,1844,90807,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48759615","48759615","FP",0,0,30,0,0,19,0.3391813,0,6684.03,3.816039e-09,0.0002088378,30,0,0,0,1844,90007,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48760928","48760928","FM",0,0,5,0,0,5,0.6,0,18406.33,3.057464e-09,1.398982e-05,5,0,0,0,1844,90021,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48761401","48761401","FM",0,0,30,0,0,37,0.3933934,0,1231.387,4.147541e-09,0.0006709256,30,0,0,0,1844,91205,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48768826","48768826","FP",0,0,19,0,0,12,0.3636364,0,6784.297,1.626003e-08,0.003898206,19,0,0,0,1844,91801,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48779971","48779971","FP",1,0,2,0,0,12,0.469697,0,20121.9,3.434262e-09,0.0001008145,2,1,0,0,1844,90033,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48793352","48793352","FP",0,0,17,0,0,4,0.6666667,0,1.328636,3.098832e-09,4.644699e-05,17,0,0,0,1844,90505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48793555","48793555","FP",0,0,4,0,0,7,0.2857143,0,272.5588,3.322181e-09,0.000114665,4,0,0,0,1844,90031,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48794842","48794842","FP",0,0,2,0,0,2,1,0,0,3.066419e-09,1.576727e-05,2,0,0,0,1844,90803,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48795189","48795189","FP",3,0,122,0,0,94,0.4124914,0,148458.5,1.63508e-08,0.005192931,122,3,0,0,1844,91010,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48795770","48795770","FP",0,0,6,0,0,22,0.6103896,0,512.8146,1.649801e-08,0.004240904,6,0,0,0,1844,90266,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48799632","48799632","FP",0,0,14,0,0,10,0.1333333,0,1593.401,3.749651e-09,0.0001273685,14,0,0,0,1844,90003,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48800041","48800041","FP",1,0,5,0,0,32,0.4717742,0,4089.641,1.629626e-08,0.004912477,5,1,0,0,1844,90503,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48800047","48800047","FP",0,0,3,0,0,16,0.25,0,86718.89,1.636901e-08,0.003951624,3,0,0,0,198,91761,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"48802273","48802273","FP",3,0,27,0,0,60,0.1819209,0,70044.54,1.657279e-08,0.006149933,27,3,0,0,353,90631,1,62190,1.461538462,1.538461538,1.884615385,654,654,2
"48802348","48802348","FP",2,0,6,0,0,13,0.474359,0,585.4511,3.98406e-09,0.0002862817,0,0,0,0,1844,90037,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48802734","48802734","FP",0,0,12,0,0,5,0.7,0,4.134938,1.626e-08,0.003793003,12,0,0,0,1844,91355,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48804189","48804189","FP",0,0,10,0,0,15,0.552381,0,32.74798,3.63076e-09,0.0003014559,10,0,0,0,1844,90813,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48804817","48804817","FP",2,0,98,0,0,84,0.5218015,0,43641.82,1.633254e-08,0.004927876,98,2,0,0,1844,91010,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48804876","48804876","FP",1,0,74,0,0,84,0.4890993,0,110659.8,1.635081e-08,0.005088994,74,1,0,0,1844,91010,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48805214","48805214","FP",0,0,3,0,0,32,0.4717742,0,156.3129,0.001814882,0.6631024,3,0,0,0,1844,90027,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48805974","48805974","FP",2,0,15,0,0,12,0.1363636,0,317353,1.629616e-08,0.003764036,15,2,0,0,1844,90037,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48831119","48831119","IM",0,0,6,0,0,7,0.6666667,1,20961.95,1.626001e-08,0.003813209,6,0,0,0,1844,90027,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48832050","48832050","FM",0,0,3,0,0,8,0.5714286,0,75.00981,3.114635e-09,7.448788e-05,1,0,0,0,1844,90015,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48832096","48832096","FM",1,0,8,0,0,22,0.7316017,0,2236.179,1.626001e-08,0.004087927,0,0,0,0,1844,90815,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48833241","48833241","FM",0,1,1,0,0,31,0.6408602,0,47105.04,1.626005e-08,0.004324906,1,0,0,0,1844,90606,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48837917","48837917","FM",0,0,3,0,0,6,0.1333333,0,189178.1,1.626e-08,0.003734429,3,0,0,0,1844,91325,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48838061","48838061","IM",3,0,2,0,0,2,1,0,0,4.708019e-10,1.92696e-07,2,3,0,0,1844,91105,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48840603","48840603","IM",2,0,0,0,0,8,0.4642857,0,121.5182,4.725168e-10,5.022751e-07,0,0,0,0,1844,91105,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48848003","48848003","FM",1,4,8,0,0,32,0.5887097,0,124.3194,3.526808e-09,0.0007140877,8,1,4,4,1844,90232,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48849463","48849463","IM",6,0,1,0,0,6,0.6666667,0,16.9543,4.725168e-10,5.013024e-07,1,6,0,0,1844,91105,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48853956","48853956","IM",5,0,0,0,0,4,1,0,0,4.725168e-10,4.98965e-07,0,2,0,0,1844,91105,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48884966","48884966","IM",7,0,2,0,0,3,0.6666667,0,1231.845,3.098177e-09,1.514964e-05,2,7,0,0,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48899412","48899412","FP",0,0,8,0,0,8,0.8928571,0,0.3767317,3.158257e-09,0.0001059412,8,0,0,0,1844,90503,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48908316","48908316","FP",0,0,1,0,0,9,0.5555556,0,452.1891,3.696691e-09,0.0001250476,1,0,0,0,1844,90094,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48908488","48908488","FP",0,0,23,0,0,7,0.5714286,0,7410.997,1.626e-08,0.003794036,23,0,0,0,1844,91007,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48912242","48912242","FP",0,0,19,0,0,22,0.5497835,0,85719.39,1.635078e-08,0.004846211,19,0,0,0,1844,90277,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48912334","48912334","FP",0,0,8,0,0,7,0.3809524,0,1447.442,3.849094e-09,0.0001100513,8,0,0,0,1844,90041,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48923048","48923048","FP",0,0,19,0,0,71,0.4257545,0,560.4458,1.64425e-08,0.00578124,19,0,0,0,198,91730,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"48923085","48923085","FP",0,0,3,0,0,5,0.2,0,11005.84,3.346443e-09,3.582141e-05,3,0,0,0,1844,90059,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48923136","48923136","FP",0,0,3,0,0,41,0.2853659,0,32678.78,2.232817e-08,0.004681713,3,0,0,0,1844,90301,1,251521,1.138461538,1.4,2.123076923,247,247,2
"48956716","48956716","FP",0,0,2,0,0,3,1,0,0,3.492351e-09,7.186041e-05,1,0,0,0,1844,91776,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49022206","49022206","FP",0,0,3,0,0,5,0.3,0,73.23321,5.028606e-10,7.851463e-07,3,0,0,0,1844,90015,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49028329","49028329","FP",0,0,3,0,0,15,0.6,0,38.97438,0.001166861,0.3322818,3,0,0,0,1844,90027,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49028990","49028990","FP",0,0,5,0,0,13,0.2051282,0,73.78836,3.12793e-09,0.0001568297,5,0,0,0,1844,91790,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49031796","49031796","FP",0,0,4,0,0,8,0.75,0,5.44746,3.13127e-09,3.047108e-05,4,0,0,0,1844,90042,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49032061","49032061","FP",0,0,37,0,0,12,0.2272727,0,36.85337,1.626e-08,0.003891546,37,0,0,0,1844,91403,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49035980","49035980","FP",0,1,19,0,0,59,0.7662186,0,7565.231,1.636908e-08,0.007261836,14,0,1,1,1844,90745,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49039988","49039988","FP",0,0,9,0,0,2,1,0,0,4.669923e-10,5.265651e-08,0,0,0,0,1844,90037,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49047745","49047745","FP",0,2,51,0,0,20,0.3210526,0,20064.05,1.629617e-08,0.004017226,51,0,2,2,1844,91505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49092513","49092513","FP",0,0,7,0,0,19,0.7719298,0,23925.54,1.627808e-08,0.003945099,7,0,0,0,1844,90095,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49099463","49099463","FM",0,0,4,0,0,18,0.8169935,0,7430.874,1.626003e-08,0.004039926,2,0,0,0,1844,90606,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49099567","49099567","IM",0,0,2,0,0,6,0.9333333,0,0.5669683,3.150786e-09,4.481026e-05,2,0,0,0,1844,90037,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49115557","49115557","FP",0,0,5,0,0,2,1,0,0,3.083837e-09,1.719131e-05,5,0,0,0,1844,90048,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49116833","49116833","FP",0,0,15,0,0,24,0.6485507,0,21816.07,1.638731e-08,0.004365049,15,0,0,0,198,91786,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"49118455","49118455","FP",0,0,1,0,0,2,1,0,0,4.777372e-10,1.893085e-07,1,0,0,0,1844,90015,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49119640","49119640","FP",0,2,5,0,0,24,0.3985507,0,1165.484,3.599563e-09,0.000332142,5,0,2,2,1844,90660,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49119693","49119693","FP",0,0,9,0,0,28,0.2354497,0,32156.96,3.718263e-09,0.0004333583,9,0,0,0,1844,91723,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49121033","49121033","FP",0,0,4,0,0,22,0.6450216,1,4131.026,1.633254e-08,0.004210103,4,0,0,0,1844,90805,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49146304","49146304","FP",0,0,36,0,0,11,0.3272727,0,44.47006,3.306436e-09,7.474469e-05,36,0,0,0,1844,90007,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49182636","49182636","FP",0,0,12,0,0,6,0.2666667,0,31636.56,1.626e-08,0.003785751,12,0,0,0,1844,90265,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49182649","49182649","GPM",0,0,4,0,0,16,0.4,0,26399.96,3.144035e-09,9.365482e-05,4,0,0,0,1844,91723,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49192532","49192532","FP",0,0,80,0,0,93,0.4424965,0,189014.6,1.633255e-08,0.004914147,80,0,0,0,1844,91010,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49197120","49197120","FP",0,0,10,0,0,22,0.8138528,0,816.6281,1.631434e-08,0.004273263,10,0,0,0,1844,90805,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49212376","49212376","FP",0,0,7,0,0,11,0.4181818,0,428.4488,3.426225e-09,8.797895e-05,7,0,0,0,1844,90023,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49216593","49216593","FP",0,0,29,0,0,15,0.2857143,0,87.29037,1.626002e-08,0.00391486,29,0,0,0,1844,90292,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49236034","49236034","FP",0,0,2,0,0,39,0.5222672,0,32509.49,4.022366e-09,0.001951721,2,0,0,0,1844,90505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49236449","49236449","FP",0,0,19,0,0,18,0.4575163,0,28349.59,1.629621e-08,0.003942827,19,0,0,0,1844,91306,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49238208","49238208","FP",15,56,21,2,0,31,0.3139785,6,21711.24,1.674295e-08,0.004213616,21,15,56,56,1844,90813,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49238977","49238977","FP",0,0,53,0,0,124,0.3427747,0,61711.77,1.642412e-08,0.005875315,53,0,0,0,1844,91355,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49248256","49248256","FP",1,5,13,0,0,26,0.3169231,1,149167.9,1.646097e-08,0.003995759,13,1,5,5,1844,91401,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49251235","49251235","FP",0,0,29,0,0,25,0.2866667,0,35115.37,1.636903e-08,0.004137881,29,0,0,0,1844,90806,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49251645","49251645","FP",0,0,9,0,0,10,0.5111111,0,843.7372,3.774759e-09,0.0001176299,9,0,0,0,1844,90221,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49252073","49252073","FP",0,0,11,0,0,29,0.8965517,0,748.5092,1.633254e-08,0.004427457,11,0,0,0,353,90720,1,62190,1.461538462,1.538461538,1.884615385,654,654,2
"49252239","49252239","FP",0,0,5,0,0,21,0.3666667,0,97761,1.629617e-08,0.003937903,5,0,0,0,1844,90640,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49253044","49253044","FP",0,0,2,0,0,17,0.4926471,0,33450.16,3.15486e-09,0.0001464378,2,0,0,0,1844,91790,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49253638","49253638","FP",0,0,3,0,0,14,0.7362637,0,43.41727,3.595137e-09,0.0002060203,3,0,0,0,1844,90002,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49254302","49254302","FP",1,0,14,0,0,28,0.5396825,1,208.0845,3.668939e-09,0.0004926729,14,1,0,0,1844,90813,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49311008","49311008","FP",0,0,11,0,0,89,0.4588866,1,34407.29,1.642412e-08,0.00746525,10,0,0,0,1844,90503,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49319340","49319340","IM",1,0,4,0,0,4,0.3333333,0,19.94658,3.091643e-09,3.034902e-05,2,1,0,0,1844,90048,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49357192","49357192","FP",0,0,4,0,0,9,0.8888889,0,0.3548867,3.541299e-09,0.0001613424,4,0,0,0,1844,90813,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49359336","49359336","FP",0,0,6,0,0,12,0.1969697,0,30834.96,3.638878e-09,9.873465e-05,5,0,0,0,1844,90059,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49361862","49361862","FP",0,0,2,0,0,4,0.3333333,0,24854.63,3.100142e-09,2.867034e-05,0,0,0,0,1844,90221,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49361939","49361939","FP",0,0,2,0,0,30,0.3908046,0,7905.063,1.636904e-08,0.004369778,2,0,0,0,1844,91767,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49370498","49370498","FP",1,0,102,0,0,37,0.3618619,0,27788.05,1.644248e-08,0.004356619,102,1,0,0,1844,90028,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49425336","49425336","FP",2,1,3,0,0,9,0.3888889,0,70446.04,2.229399e-08,0.00378709,3,2,1,1,1844,90037,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49434847","49434847","FP",3,0,16,0,0,40,0.4410256,3,30859.01,1.646099e-08,0.004528474,16,3,0,0,1844,90802,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49436245","49436245","FP",0,0,25,0,0,40,0.1923077,0,59990.98,3.709797e-09,0.0003353316,25,0,0,0,1844,91402,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49440917","49440917","FP",0,0,3,0,0,4,0.1666667,0,68.22829,3.526826e-09,0.0001569079,3,0,0,0,1844,90274,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49440929","49440929","FP",0,0,9,0,0,19,0.5614035,0,7489.244,1.633251e-08,0.004055729,9,0,0,0,1844,90805,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49441350","49441350","FP",0,0,5,0,0,6,0.4,0,22426.82,3.089036e-09,4.332668e-05,5,0,0,0,1844,90047,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49467042","49467042","FP",0,0,2,0,0,20,0.6263158,0,6051.923,1.629619e-08,0.00407692,2,0,0,0,1844,90806,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49506073","49506073","FP",0,0,1,0,0,1,0,0,0,4.689343e-10,5.269264e-08,1,0,0,0,1844,90037,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49523027","49523027","FP",0,0,2,0,0,11,0.7090909,0,65.43045,3.338061e-09,0.000173779,2,0,0,0,1844,90813,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49523382","49523382","FP",0,0,5,0,0,19,0.2690058,0,21917.18,3.658882e-09,0.0005459903,5,0,0,0,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49525149","49525149","FP",0,0,2,0,0,1,0,0,0,4.736619e-10,3.431051e-07,2,0,0,0,1844,90022,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49525783","49525783","FP",0,0,31,0,0,2,0,0,29678.01,1.626e-08,0.003719386,31,0,0,0,1844,91007,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49535298","49535298","FP",0,0,1,0,0,82,0.3736826,0,197475.5,1.689741e-08,0.004965783,1,0,0,0,1844,91010,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49576974","49576974","FP",0,0,2,0,0,13,0.7564103,0,20524.41,1.626003e-08,0.00391296,2,0,0,0,1844,90241,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49592977","49592977","FP",0,0,7,0,0,3,0,0,73947,3.083188e-09,1.416748e-05,7,0,0,0,1844,90037,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49605892","49605892","FP",0,0,31,0,0,31,0.7483871,0,20840.16,1.636902e-08,0.004761003,31,0,0,0,198,91730,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"49605934","49605934","FP",0,0,17,0,0,10,0.3111111,0,28387.89,3.2193e-09,0.0001296789,17,0,0,0,198,91730,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"49606014","49606014","FP",0,1,7,0,0,9,0.6111111,0,69.38121,3.10474e-09,7.562794e-05,7,0,1,1,1844,90201,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49618463","49618463","FP",0,0,12,0,0,7,0.2380952,0,76099.84,3.062574e-09,2.830055e-05,12,0,0,0,1844,90037,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49618614","49618614","FP",0,0,20,0,0,18,0.3856209,0,92236.18,1.63325e-08,0.003887917,20,0,0,0,1844,91790,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49664308","49664308","FP",0,2,8,0,0,6,0.8,0,31594.09,1.626e-08,0.003762068,8,0,2,2,1844,90057,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49671916","49671916","FP",0,0,4,0,0,32,0.4173387,0,6297.222,1.627809e-08,0.004320692,1,0,0,0,1844,90806,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49674435","49674435","FP",0,0,3,0,0,6,0.9333333,0,14.85434,3.326692e-09,7.659644e-05,3,0,0,0,1844,90502,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49674516","49674516","FP",1,1,8,0,0,11,0.2909091,0,945.6983,3.758302e-09,0.000168836,0,0,0,0,1844,90011,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49676948","49676948","FP",0,0,39,0,0,54,0.2809224,0,157581.5,1.636905e-08,0.004530222,39,0,0,0,1844,90660,1,251521,1.138461538,1.4,2.123076923,247,247,2
"49697834","49697834","FP",0,5,7,0,0,27,0.2849003,2,65.62799,1.633251e-08,0.004034594,7,0,5,5,1844,90706,1,251521,1.138461538,1.4,2.123076923,247,247,2
